Date,RO1_Feed_pH,RO1_Feed_EC_µscms,RO1_Feed_TDS_mgl,RO1_Feed_TSS_mgl,RO1_Feed_Turbidity_NTU,RO1_Feed_COD_mgl,RO1_Feed_NH3N_mgl,RO1_Feed_Zinc_mgl,RO1_Feed_Total_Hardness,RO1_Feed_Ca_Hardness,RO1_Feed_Total_Alkalinity,RO1_Feed_PO4_mgl,RO1_Feed_TFe_mgl,RO1_Feed_SDI,RO1_P_PH,RO1_P_COND_µscms,RO1_P_TDS_mgl,RO1_P_COD_mgl,RO1_P_Total_Hardnes,RO1_P_Ca_Hardness,RO1_P_NH3N_mgl,RO1_R_PH,RO1_R_COND_µscms,RO1_R_TSS,RO1_R_TDS_mgl,RO1_R_Total_Hardnes,RO1_R_Ca_Hardness,RO1_R_Total_Alkalinity,RO1_R_COD_mgl,RO_1_FEED_PRESSURE,RO_1_Rej_PRESSURE,RO1_Feed_FLOW_m3hr,RO1_Permeate_FLOW_KL,RO1_REJECT_FLOW_KL,Recovery_%,Salt_Passage_%,Salt_Rejection_%,DeltaP_bar,TCF,Norm_Permeate_Flow,NSP_%,Diagnosis,hour,day,weekday,month,sin_yr,cos_yr,TDS_roll_3,Permeate_roll_3,TDS_roll_6,Permeate_roll_6,TDS_lag_1,Permeate_lag_1,Recovery_lag_1,TDS_lag_3,Permeate_lag_3,Recovery_lag_3,TDS_x_Hardness,Recovery_next,Recovery_pred_cv,residual,anomaly_flag_thr,anomaly_flag_iso,anomaly_score_iso,high_priority_combined,priority
2024-12-12,7.46,9280,5740.0,106.0,0.98,928.0,95.2,,2000,1300,,24.6,,4.448506117353531,7.4,280.0,150.0,8,,,5.9,7.48,12050,850.0,6590,,,,1280,23.0,21.0,5.6,2.6,3.0,46.42857142857144,2.613240418118467,97.38675958188152,2.0,1,2.6,2.613240418118467,Normal,0,12,3,12,-0.3088124812662538,0.9511229423235356,6541.666666666667,2.6,6722.833333333333,2.566666666666667,7090.0,2.6,47.27272727272727,6532.0,2.4,45.28301886792453,11480000.0,46.29629629629629,48.50040105203337,-2.204104755737077,1,0,0.290697987004085,0,medium
2024-12-13,7.56,9580,6580.0,96.0,0.98,944.0,103.6,,2000,1300,,,,5.1,7.6,193.0,110.0,8,,,6.16,6.9,12260,740.0,8330,3300.0,1700.0,270.0,1400,23.0,21.0,5.4,2.5,2.9,46.29629629629629,1.671732522796352,98.32826747720364,2.0,1,2.5,1.671732522796352,Normal,0,13,4,12,-0.2924059769510765,0.9562942772197722,6470.0,2.566666666666667,6637.833333333333,2.533333333333333,5740.0,2.6,46.42857142857144,6795.0,2.6,47.27272727272727,13160000.0,46.42857142857144,48.162697929470426,-1.734126500898988,1,0,0.30558597011950633,0,medium
2024-12-14,7.5,9590,7090.0,121.0,0.98,800.0,78.4,,2100,1200,680.0,32.2,0.548,4.435191001341112,7.48,231.0,150.0,0,,,6.75,7.23,15500,425.0,10750,,,,1000,23.0,21.0,5.6,2.6,3.0,46.42857142857144,2.115655853314527,97.88434414668548,2.0,1,2.6,2.115655853314527,Normal,0,14,5,12,-0.2759129450029604,0.9611826292540836,6470.0,2.566666666666667,6637.833333333333,2.55,6580.0,2.5,46.29629629629629,7090.0,2.6,47.27272727272727,14889000.0,46.29629629629629,48.035016157806425,-1.738719861510134,1,0,0.30620022141538733,0,medium
2024-12-15,7.46,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.7,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,23.0,21.0,5.4,2.5,2.9,46.29629629629629,2.115655853314527,97.88434414668548,2.0,1,2.5,2.115655853314527,Normal,0,15,6,12,-0.2593382659754047,0.9657865518844576,6920.0,2.533333333333333,6730.833333333333,2.566666666666667,7090.0,2.6,46.42857142857144,5740.0,2.6,46.42857142857144,14180000.0,44.44444444444444,48.1070615233086,-3.662617078864159,1,0,0.2650696660175454,0,medium
2024-12-16,7.42,9150,5960.0,100.0,0.98,832.0,103.6,0.3232,3400,1300,640.0,14.9,0.752,4.448488306785905,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,22.0,20.0,5.4,2.4,3.0,44.44444444444444,2.516778523489933,97.48322147651008,2.0,1,2.4,2.516778523489933,Normal,0,16,0,12,-0.2426868445825954,0.9701046827361176,6713.333333333333,2.5,6591.666666666667,2.533333333333333,7090.0,2.5,46.29629629629629,6580.0,2.5,46.29629629629629,20264000.0,44.44444444444444,48.0695148516334,-3.625070407188957,1,0,0.2637289161555327,0,medium
2024-12-17,7.33,8390,5535.0,160.0,0.98,912.0,89.6,,2000,1300,,,,4.453986187237848,6.8,220.0,130.0,12,60.0,30.0,5.6,7.36,10630,425.0,10750,2400.0,1400.0,320.0,1392,22.0,20.0,5.4,2.4,3.0,44.44444444444444,2.348690153568203,97.6513098464318,2.0,1,2.4,2.348690153568203,Normal,0,17,1,12,-0.2259636082480191,0.974135744004672,6195.0,2.433333333333333,6332.5,2.5,5960.0,2.4,44.44444444444444,7090.0,2.6,46.42857142857144,11070000.0,44.44444444444444,48.17953159255419,-3.735087148109749,1,0,0.2625517269838833,0,medium
2024-12-18,7.48,8900,5960.0,126.0,0.98,912.0,103.6,,2000,1300,,,,5.2,5.6,145.0,150.0,8,,,5.0,7.31,11050,906.0,10750,,,,1200,22.0,20.0,5.4,2.4,3.0,44.44444444444444,2.516778523489933,97.48322147651008,2.0,1,2.4,2.516778523489933,Normal,0,18,2,12,-0.2091735056463564,0.9778785428342386,5818.333333333333,2.4,6369.166666666667,2.466666666666667,5535.0,2.4,44.44444444444444,7090.0,2.5,46.29629629629629,11920000.0,44.44444444444444,48.32371347593448,-3.8792690314900327,1,0,0.2585328493891015,0,medium
2024-12-19,7.48,9180,6055.0,110.0,0.98,880.0,75.6,0.175,1700,1320,700.0,,3.8,4.443562722548232,6.4,141.9,150.0,8,50.0,20.0,6.16,6.72,13800,442.0,10750,,,,1440,24.0,22.0,5.4,2.4,3.0,44.44444444444444,2.477291494632535,97.52270850536746,2.0,1,2.4,2.477291494632535,Normal,0,19,3,12,-0.1923215052390948,0.9813319716704276,5850.0,2.4,6281.666666666667,2.45,5960.0,2.4,44.44444444444444,5960.0,2.4,44.44444444444444,10293500.0,44.44444444444444,48.77351487548391,-4.329070431039462,1,0,0.24026002233185734,0,medium
2024-12-20,7.42,7960,5330.0,111.5,0.98,912.0,103.6,,2000,1300,,,,5.4,5.96,162.0,95.0,8,,,4.5,6.96,14200,425.0,9795,2600.0,1500.0,300.0,1400,24.0,22.0,5.4,2.4,3.0,44.44444444444444,1.782363977485929,98.21763602251409,2.0,1,2.4,1.782363977485929,Normal,0,20,4,12,-0.1754125938042784,0.9844950085880858,5781.666666666667,2.4,5988.333333333333,2.416666666666667,6055.0,2.4,44.44444444444444,5535.0,2.4,44.44444444444444,10660000.0,44.44444444444444,48.413059186414806,-3.968614741970363,1,0,0.25907165287712075,0,medium
2024-12-21,7.4,9360,7090.0,104.5,0.98,736.0,74.5,,1500,1200,600.0,,,4.440810487568696,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,22.0,20.0,5.4,2.4,3.0,44.44444444444444,2.115655853314527,97.88434414668548,2.0,1,2.4,2.115655853314527,Normal,0,21,5,12,-0.1584517749608372,0.9873667175937014,6158.333333333333,2.4,5988.333333333333,2.4,5330.0,2.4,44.44444444444444,5960.0,2.4,44.44444444444444,10635000.0,48.27586206896552,48.49267766508169,-0.2168155961161701,0,0,0.3268229621633103,0,low
2024-12-22,7.645,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.432613568170487,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,20.0,18.0,5.8,2.8,3.0,48.27586206896552,2.115655853314527,97.88434414668548,2.0,1,2.8,2.115655853314527,Normal,0,22,6,12,-0.1414440676879411,0.989946248902378,6503.333333333333,2.533333333333333,6176.666666666667,2.466666666666667,7090.0,2.4,44.44444444444444,6055.0,2.4,44.44444444444444,14180000.0,46.42857142857144,49.12133952066047,-2.6927680920890325,1,0,0.2861631907632694,0,medium
2024-12-23,7.89,9920,7090.0,98.0,0.98,848.0,103.6,0.2425,1000,850,500.0,,3.3,4.409711941326223,6.8,210.0,150.0,12,60.0,30.0,6.16,7.2,16200,540.0,10750,,,,2120,20.0,18.0,5.6,2.6,3.0,46.42857142857144,2.115655853314527,97.88434414668548,2.0,1,2.6,2.115655853314527,Normal,0,23,0,12,-0.1243945048398,0.9922328391893008,7090.0,2.6,6435.833333333333,2.5,7090.0,2.8,48.27586206896552,5330.0,2.4,44.44444444444444,7090000.0,45.45454545454545,48.6602752830991,-3.2057298285536437,1,0,0.2801428573801849,0,medium
2024-12-24,7.8,9980,5905.0,109.5,0.98,704.0,103.6,,2000,1300,,31.1,,5.1,7.42,355.0,195.0,8,,,5.4,7.17,15630,425.0,10780,3000.0,2400.0,240.0,3600,23.0,21.0,5.5,2.5,3.0,45.45454545454545,3.302286198137172,96.69771380186285,2.0,1,2.5,3.302286198137172,Normal,0,24,1,12,-0.1073081316563625,0.994225811815616,6695.0,2.633333333333333,6426.666666666667,2.516666666666667,7090.0,2.6,46.42857142857144,7090.0,2.4,44.44444444444444,11810000.0,46.42857142857144,48.0682432521319,-1.6396718235604624,1,0,0.30326324970472773,0,medium
2024-12-25,7.74,10220,6805.0,191.0,0.98,816.0,60.0,0.4402,980,750,450.0,34.6,2.48,4.42482003239754,7.75,210.0,140.0,24,50.0,40.0,4.5,7.15,15010,398.0,10355,,,,1400,22.0,20.0,5.6,2.6,3.0,46.42857142857144,2.057310800881705,97.94268919911828,2.0,1,2.6,2.057310800881705,Normal,0,25,2,12,-0.0901900042703451,0.99592457702866,6600.0,2.566666666666667,6551.666666666667,2.55,5905.0,2.5,45.45454545454545,7090.0,2.8,48.27586206896552,6668900.0,48.27586206896552,48.41674364574961,-0.1408815767840892,0,0,0.3350383740273141,0,low
2024-12-26,7.79,10320,6705.0,133.0,0.98,768.0,103.6,,2000,1300,,,,5.3,6.4,220.0,120.0,8,,,6.16,6.88,16120,902.0,11100,2900.0,2100.0,250.0,1200,22.0,20.0,5.8,2.8,3.0,48.27586206896552,1.789709172259508,98.2102908277405,2.0,1,2.8,1.789709172259508,Normal,0,26,3,12,-0.0730451882110465,0.9973286321364752,6471.666666666667,2.633333333333333,6780.833333333333,2.616666666666667,6805.0,2.6,46.42857142857144,7090.0,2.6,46.42857142857144,13410000.0,47.36842105263158,48.716042912372686,-1.3476218597411034,1,0,0.2887139332351802,0,medium
2024-12-27,7.5,10780,7110.0,96.0,0.98,912.0,68.0,0.452,1200,840,480.0,,,4.442484780809431,7.48,195.0,125.0,8,70.0,30.0,5.8,7.17,13920,425.0,9600,,,,1640,22.0,20.0,5.7,2.7,3.0,47.36842105263158,1.758087201125176,98.24191279887482,2.0,1,2.7,1.758087201125176,Normal,0,27,4,12,-0.0558787569053731,0.9984375616565666,6873.333333333333,2.700000000000001,6784.166666666667,2.666666666666667,6705.0,2.8,48.27586206896552,5905.0,2.5,45.45454545454545,8532000.0,47.36842105263158,48.658444399374936,-1.2900233467433535,1,0,0.29184061218150525,0,medium
2024-12-28,7.643333333333334,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.432731315182489,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,22.0,20.0,5.7,2.7,3.0,47.36842105263158,2.115655853314527,97.88434414668548,2.0,1,2.7,2.115655853314527,Normal,0,28,5,12,-0.0386957901765277,0.999251037438848,6968.333333333333,2.733333333333333,6784.166666666667,2.65,7110.0,2.7,47.36842105263158,6805.0,2.6,46.42857142857144,14180000.0,45.45454545454545,48.79006689970896,-3.335521445163508,1,0,0.26755092484113296,0,medium
2024-12-29,7.786666666666666,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,5.4,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,22.0,20.0,5.5,2.5,3.0,45.45454545454545,2.115655853314527,97.88434414668548,2.0,1,2.5,2.115655853314527,Normal,0,29,6,12,-0.0215013727408137,0.999768818762748,7096.666666666667,2.633333333333333,6784.166666666667,2.633333333333333,7090.0,2.7,47.36842105263158,6705.0,2.8,48.27586206896552,14180000.0,46.42857142857144,48.58048490072965,-2.1519134721582134,1,0,0.28974142403554853,0,medium
2024-12-30,7.93,10730,7080.0,113.0,0.98,1040.0,71.0,,2000,1300,,,,4.412068231834649,6.92,195.0,105.0,16,40.0,20.0,6.16,5.41,13950,316.0,11095,3100.0,2200.0,340.0,1360,22.0,20.0,5.6,2.6,3.0,46.42857142857144,1.483050847457627,98.51694915254237,2.0,1,2.6,1.483050847457627,Normal,0,30,0,12,-0.0043005927029828,0.9999907524084426,7086.666666666667,2.6,6980.0,2.65,7090.0,2.5,45.45454545454545,7110.0,2.7,47.36842105263158,14160000.0,44.44444444444444,48.8113586451194,-4.366914200674955,1,0,0.23560274953220156,0,medium
2024-12-31,7.7,11420,7090.0,106.0,0.98,1328.0,103.6,0.6112,2000,1300,,39.7,,4.432561195211199,7.6,219.0,150.0,12,,,5.6,6.43,16380,452.0,10750,,,,1248,22.0,20.0,5.4,2.4,3.0,44.44444444444444,2.115655853314527,97.88434414668548,2.0,1,2.4,2.115655853314527,Normal,0,31,1,12,0.0129014599494196,0.9999167727021951,7086.666666666667,2.5,7027.5,2.616666666666667,7080.0,2.6,46.42857142857144,7090.0,2.7,47.36842105263158,14180000.0,44.44444444444444,48.96419622295184,-4.519751778507398,1,0,0.22700730420738868,0,medium
2025-01-01,7.6,11570,7865.0,110.0,0.98,1040.0,103.6,0.836,1500,800,400.0,43.8,1.0,4.433428724179453,6.9,280.0,150.0,8,,,6.16,7.01,13780,600.0,9645,,,,1400,22.0,20.0,5.4,2.4,3.0,44.44444444444444,1.907183725365543,98.09281627463446,2.0,1,2.4,1.907183725365543,Normal,0,1,2,1,0.0172015754182605,0.9998520419557736,7345.0,2.466666666666667,7220.833333333333,2.55,7090.0,2.4,44.44444444444444,7090.0,2.5,45.45454545454545,11797500.0,43.39622641509433,48.74438912570128,-5.34816271060695,1,0,0.19926609487057673,0,medium
2025-01-02,7.95,11100,7960.0,111.0,0.98,1120.0,100.8,0.896,2000,1300,,,3.76,5.0,7.37,224.0,130.0,8,,,6.16,7.42,15290,438.0,11250,,,,1400,23.0,21.0,5.3,2.3,3.0,43.39622641509433,1.633165829145729,98.36683417085428,2.0,1,2.3,1.633165829145729,Normal,0,2,3,1,0.034398060613608,0.9994082116062598,7638.333333333333,2.366666666666667,7362.5,2.483333333333333,7865.0,2.4,44.44444444444444,7080.0,2.6,46.42857142857144,15920000.0,43.39622641509433,48.969609182897685,-5.573382767803352,1,0,0.20464670118093758,0,medium
2025-01-03,7.91,10720,8010.0,112.0,0.98,1104.0,103.6,0.7,2000,1300,,,,4.404850473904295,6.9,250.0,150.0,8,,,6.16,7.27,14580,425.0,10750,,,,1400,23.0,21.0,5.3,2.3,3.0,43.39622641509433,1.872659176029963,98.12734082397004,2.0,1,2.3,1.872659176029963,Normal,0,3,4,1,0.0515843668694083,0.9986686402879996,7945.0,2.333333333333333,7515.833333333333,2.416666666666667,7960.0,2.3,43.39622641509433,7090.0,2.4,44.44444444444444,16020000.0,42.30769230769231,49.460793208647374,-7.153100900955067,1,0,0.14810426754277306,0,medium
2025-01-04,7.79,10070,8070.0,96.0,0.98,1040.0,103.6,,1000,500,450.0,,,4.40869085126644,7.7,200.0,150.0,8,20.0,10.0,6.16,7.4,15110,336.0,10750,2400.0,1400.0,300.0,1400,24.0,22.0,5.2,2.2,3.0,42.30769230769231,1.858736059479554,98.14126394052045,2.0,1,2.2,1.858736059479554,Normal,0,4,5,1,0.0687554084811394,0.9976335468520452,8013.333333333333,2.266666666666666,7679.166666666667,2.366666666666667,8010.0,2.3,43.39622641509433,7865.0,2.4,44.44444444444444,8070000.0,46.42857142857144,50.350546446708094,-3.921975018136656,1,0,0.26199844616719636,0,medium
2025-01-05,7.81,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.420956613982248,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,21.0,19.0,5.6,2.6,3.0,46.42857142857144,2.115655853314527,97.88434414668548,2.0,1,2.6,2.115655853314527,Normal,0,5,6,1,0.0859061042613327,0.9963032375991964,7723.333333333333,2.366666666666667,7680.833333333333,2.366666666666667,8070.0,2.2,42.30769230769231,7960.0,2.3,43.39622641509433,14180000.0,44.44444444444444,49.40077834330104,-4.956333898856592,1,0,0.22733546599179844,0,medium
2025-01-06,7.83,10810,7090.0,104.5,0.98,798.0,103.6,0.6438,2000,1300,,46.4,4.5,5.1,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,22.0,20.0,5.4,2.4,3.0,44.44444444444444,2.115655853314527,97.88434414668548,2.0,1,2.4,2.115655853314527,Normal,0,6,0,1,0.1030313790431788,0.9946781061893646,7416.666666666667,2.4,7680.833333333333,2.366666666666667,7090.0,2.6,46.42857142857144,8010.0,2.3,43.39622641509433,14180000.0,45.45454545454545,48.77974883411104,-3.325203379565586,1,0,0.2669709742613826,0,medium
2025-01-07,7.85,11570,7090.0,110.0,0.98,960.0,103.6,,1550,1150,400.0,,,4.422906573582652,6.8,240.0,150.0,8,,,5.4,7.17,15280,425.0,10750,2300.0,1400.0,460.0,1400,22.0,20.0,5.5,2.5,3.0,45.45454545454545,2.115655853314527,97.88434414668548,2.0,1,2.5,2.115655853314527,Normal,0,7,1,1,0.1201261651823505,0.9927586335250792,7090.0,2.5,7551.666666666667,2.383333333333333,7090.0,2.4,44.44444444444444,8070.0,2.2,42.30769230769231,10989500.0,43.39622641509433,49.20527504907709,-5.809048633982755,1,0,0.2068966910236773,0,medium
2025-01-08,7.4,11590,8620.0,125.0,0.98,880.0,106.4,,2000,1300,,,0.44,4.440728401191336,6.68,240.0,130.0,8,,,6.16,6.92,15400,318.0,11990,,,,1600,22.0,20.0,5.3,2.3,3.0,43.39622641509433,1.508120649651972,98.49187935034804,2.0,1,2.3,1.508120649651972,Normal,0,8,2,1,0.1371854040566006,0.9905453876091832,7600.0,2.4,7661.666666666667,2.383333333333333,7090.0,2.5,45.45454545454545,7090.0,2.6,46.42857142857144,17240000.0,44.44444444444444,49.08897562840308,-4.644531183958634,1,0,0.23585027127021618,0,medium
2025-01-09,7.8,11230,7550.0,101.0,2.1,912.0,103.6,,2000,1300,,,,4.420064525675536,7.75,190.0,110.0,8,,,6.0,6.88,12800,425.0,10750,,,,1152,23.0,21.0,5.4,2.4,3.0,44.44444444444444,1.456953642384106,98.54304635761588,2.0,1,2.4,1.456953642384106,Normal,0,9,3,1,0.1542040475626894,0.988039023376751,7753.333333333333,2.4,7585.0,2.4,8620.0,2.3,43.39622641509433,7090.0,2.4,44.44444444444444,15100000.0,42.30769230769231,49.52199001008077,-7.214297702388464,1,0,0.14172350534641132,0,medium
2025-01-10,7.58,10190,6620.0,115.0,0.98,992.0,103.6,0.522,1600,1200,500.0,46.71,2.61,4.9,7.6,260.0,155.0,8,,,5.6,7.7,13400,720.0,9920,2000.0,1000.0,440.0,1400,23.0,21.0,5.2,2.2,3.0,42.30769230769231,2.341389728096677,97.65861027190331,2.0,1,2.2,2.341389728096677,Normal,0,10,4,1,0.1711770596101999,0.985240282501282,7596.666666666667,2.3,7343.333333333333,2.4,7550.0,2.4,44.44444444444444,7090.0,2.5,45.45454545454545,10592000.0,43.39622641509433,50.49664994835253,-7.100423533258194,1,0,0.15386509376647084,0,medium
2025-01-11,7.6,11600,7090.0,109.0,0.98,960.0,86.0,,2000,1300,,,,4.440757147273347,7.4,210.0,150.0,0,,,6.16,7.33,12980,425.0,10750,,,,1440,24.0,22.0,5.3,2.3,3.0,43.39622641509433,2.115655853314527,97.88434414668548,2.0,1,2.3,2.115655853314527,Normal,0,11,5,1,0.1880994176117976,0.9821499931752292,7086.666666666667,2.3,7343.333333333333,2.35,6620.0,2.2,42.30769230769231,8620.0,2.3,43.39622641509433,14180000.0,43.39622641509433,49.96879561826235,-6.572569203168015,1,0,0.1709520581887597,0,medium
2025-01-12,7.467499999999999,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.445153624948743,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,24.0,22.0,5.3,2.3,3.0,43.39622641509433,2.115655853314527,97.88434414668548,2.0,1,2.3,2.115655853314527,Normal,0,12,6,1,0.2049661139694954,0.9787690698649216,6933.333333333333,2.266666666666667,7343.333333333333,2.333333333333333,7090.0,2.3,43.39622641509433,7550.0,2.4,44.44444444444444,14180000.0,43.39622641509433,49.96757794272731,-6.571351527632977,1,0,0.1709520581887597,0,medium
2025-01-13,7.335,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.454514512402934,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,24.0,22.0,5.3,2.3,3.0,43.39622641509433,2.115655853314527,97.88434414668548,2.0,1,2.3,2.115655853314527,Normal,0,13,0,1,0.2217721575564819,0.975098513039961,7090.0,2.3,7343.333333333333,2.3,7090.0,2.3,43.39622641509433,6620.0,2.2,42.30769230769231,14180000.0,45.45454545454545,49.92172133988854,-4.467175885343089,1,0,0.23437341622221552,0,medium
2025-01-14,7.202500000000001,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.463875399857125,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,24.0,22.0,5.5,2.5,3.0,45.45454545454545,2.115655853314527,97.88434414668548,2.0,1,2.5,2.115655853314527,Normal,0,14,1,1,0.2385125751940765,0.9711394088771652,7090.0,2.366666666666667,7088.333333333333,2.333333333333333,7090.0,2.3,43.39622641509433,7090.0,2.3,43.39622641509433,14180000.0,48.21428571428572,49.76100647832056,-1.5467207640348375,1,0,0.30542577339278953,0,medium
2025-01-15,7.07,11930,7090.0,104.5,0.98,760.0,156.8,0.382,1500,1000,400.0,40.21,4.12,4.9,7.33,208.0,150.0,4,,,5.6,6.37,17640,425.0,10750,,,,1400,24.0,22.0,5.6,2.7,2.9,48.21428571428572,2.115655853314527,97.88434414668548,2.0,1,2.7,2.115655853314527,Normal,0,15,2,1,0.2551824131233728,0.966892928939152,7090.0,2.5,7011.666666666667,2.383333333333333,7090.0,2.5,45.45454545454545,7090.0,2.3,43.39622641509433,10635000.0,48.21428571428572,49.04402807683147,-0.8297423625457441,0,0,0.3021746381246064,0,low
2025-01-16,6.99,12150,7895.0,110.0,1.6,976.0,103.6,,2000,1300,,,,4.479892503846396,7.8,205.0,110.0,8,30.0,10.0,4.5,6.53,20100,420.0,14070,2600.0,1200.0,480.0,1400,24.0,22.0,5.6,2.7,2.9,48.21428571428572,1.393286890436986,98.60671310956302,2.0,1,2.7,1.393286890436986,Normal,0,16,3,1,0.2717767384711357,0.9623603298276544,7358.333333333333,2.633333333333333,7224.166666666667,2.466666666666667,7090.0,2.7,48.21428571428572,7090.0,2.3,43.39622641509433,15790000.0,48.21428571428572,49.14046442385775,-0.926178709572028,0,0,0.30984485786294685,0,low
2025-01-17,7.6,12070,7090.0,106.0,0.98,944.0,117.6,0.267,1700,1000,,48.72,3.88,4.44371065688858,6.39,237.0,150.0,8,,,6.16,7.11,13310,425.0,10750,,,,1400,24.0,22.0,5.6,2.7,2.9,48.21428571428572,2.115655853314527,97.88434414668548,2.0,1,2.7,2.115655853314527,Normal,0,17,4,1,0.2882906407095177,0.957542952811672,7358.333333333333,2.7,7224.166666666667,2.533333333333333,7895.0,2.7,48.21428571428572,7090.0,2.5,45.45454545454545,12053000.0,48.21428571428572,49.43546667031764,-1.2211809560319151,1,0,0.3022047522557017,0,medium
2025-01-18,7.58,11120,7450.0,96.0,0.98,960.0,112.0,,2000,1300,,,,5.0,7.7,240.0,144.0,16,20.0,10.0,5.6,7.15,17630,516.0,12340,,,,1120,24.0,22.0,5.6,2.7,2.9,48.21428571428572,1.932885906040268,98.06711409395972,2.0,1,2.7,1.932885906040268,Normal,0,18,5,1,0.3047192331091634,0.9524422234305676,7478.333333333333,2.7,7284.166666666667,2.6,7090.0,2.7,48.21428571428572,7090.0,2.7,48.21428571428572,14900000.0,48.21428571428572,48.73448712100832,-0.5202014067225988,0,0,0.30624748344047664,0,low
2025-01-19,7.59,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.436499219566565,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,24.0,22.0,5.6,2.7,2.9,48.21428571428572,2.115655853314527,97.88434414668548,2.0,1,2.7,2.115655853314527,Normal,0,19,6,1,0.321057654185271,0.9470596510722284,7210.0,2.7,7284.166666666667,2.666666666666667,7450.0,2.7,48.21428571428572,7895.0,2.7,48.21428571428572,14180000.0,48.21428571428572,49.33468281119762,-1.1203970969118942,1,0,0.30688800921632026,0,medium
2025-01-20,7.6,11800,8360.0,111.0,0.8,960.0,103.6,,2000,1800,,39.2,,4.430313734677483,6.94,180.0,115.0,12,10.0,,6.16,5.96,14600,425.0,11165,2300.0,1000.0,400.0,1120,24.0,22.0,5.6,2.7,2.9,48.21428571428572,1.375598086124402,98.6244019138756,2.0,1,2.7,1.375598086124402,Normal,0,20,0,1,0.3373010691361842,0.9413968285264122,7633.333333333333,2.7,7495.833333333333,2.7,7090.0,2.7,48.21428571428572,7090.0,2.7,48.21428571428572,16720000.0,48.21428571428572,49.12367423168752,-0.9093885174017942,0,0,0.30609984660287803,0,low
2025-01-21,7.62,11890,7725.0,100.0,0.98,992.0,117.6,0.611,1800,1200,300.0,,1.12,4.8,7.0,220.0,150.0,8,,,6.16,6.57,13100,400.0,10750,,,,1400,24.0,22.0,5.6,2.7,2.9,48.21428571428572,1.941747572815534,98.05825242718448,2.0,1,2.7,1.941747572815534,Normal,0,21,1,1,0.3534446712740876,0.9354554315134164,7725.0,2.7,7601.666666666667,2.7,8360.0,2.7,48.21428571428572,7450.0,2.7,48.21428571428572,13905000.0,48.21428571428572,49.393189367360485,-1.1789036530747623,1,0,0.303465516332943,0,medium
2025-01-22,7.64,13180,8570.0,98.0,0.98,960.0,103.6,,2000,1300,,,,4.434225130438019,7.21,190.0,110.0,12,20.0,10.0,4.48,6.67,16700,425.0,11690,2500.0,1200.0,500.0,1600,24.0,22.0,5.6,2.7,2.9,48.21428571428572,1.283547257876313,98.71645274212368,2.0,1,2.7,1.283547257876313,Normal,0,22,2,1,0.3694836834473831,0.9292372181882051,8218.333333333334,2.7,7714.166666666667,2.7,7725.0,2.7,48.21428571428572,7090.0,2.7,48.21428571428572,17140000.0,48.21428571428572,49.54733803362561,-1.3330523193398849,1,0,0.2879923498705813,0,medium
2025-01-23,7.76,13630,8995.0,89.0,0.98,1072.0,98.0,,1800,1300,400.0,39.69,,4.424659744236582,6.0,218.0,150.0,8,,,6.0,6.69,18700,480.0,10750,,,,1400,24.0,22.0,5.6,2.7,2.9,48.21428571428572,1.667593107281823,98.33240689271818,2.0,1,2.7,1.667593107281823,Normal,0,23,3,1,0.3854133594543256,0.9227440286201428,8430.0,2.7,8031.666666666667,2.7,8570.0,2.7,48.21428571428572,8360.0,2.7,48.21428571428572,16191000.0,48.21428571428572,49.51940541131185,-1.3051196970261287,1,0,0.2905968064010371,0,medium
